cod-IBGE,nome,UF,cod-munic-IBGE,creation,cod-lex
2605459,Fernando de Noronha,PE,05459,,3442
5205471,Chapadão do Céu,GO,05471,,3444
2105476,Jenipapo dos Vieiras,MA,05476,,3446
1505486,Pacajá,PA,05486,,3448
1505494,Palestina do Pará,PA,05494,,3450
5205497,Cidade Ocidental,GO,05497,,3452
2105500,João Lisboa,MA,05500,,3454
3505500,Barretos,SP,05500,,3456
2505501,Vista Serrana,PB,05501,,3458
1505502,Paragominas,PA,05502,,3460
2905503,Caldeirão Grande,BA,05503,,3462
2405504,Jardim de Angicos,RN,05504,,3464
4305504,Ciríaco,RS,05504,,3466
2805505,Poço Verde,SE,05505,,3468
3305505,Saquarema,RJ,05505,,3470
2305506,Iguatu,CE,05506,,3472
4205506,Fraiburgo,SC,05506,,3474
2705507,Murici,AL,05507,,3476
5105507,Vila Bela da Santíssima Trindade,MT,05507,,3478
1705508,Colinas do Tocantins,TO,05508,,3480
2205508,José de Freitas,PI,05508,,3482
4105508,Cianorte,PR,05508,,3484
2605509,Ferreiros,PE,05509,,3486
3105509,Barão de Monte Alto,MG,05509,,3488
5205513,Cocalzinho de Goiás,GO,05513,,3490
2205516,Juazeiro do Piauí,PI,05516,,3492
5205521,Colinas do Sul,GO,05521,,3494
2205524,Júlio Borges,PI,05524,,3496
2205532,Jurema,PI,05532,,3498
1505536,Parauapebas,PA,05536,,3500
2205540,Lagoinha do Piauí,PI,05540,,3502
1505551,Pau D'Arco,PA,05551,,3504
3305554,Seropédica,RJ,05554,,3506
4205555,Frei Rogério,SC,05555,,3508
1705557,Combinado,TO,05557,,3510
2205557,Lagoa Alegre,PI,05557,,3512
2205565,Lagoa do Barro do Piauí,PI,05565,,3514
2205573,Lagoa de São Francisco,PI,05573,,3516
5105580,Marcelândia,MT,05580,,3518
2205581,Lagoa do Piauí,PI,05581,,3520
4305587,Colinas,RS,05587,,3522
2205599,Lagoa do Sítio,PI,05599,,3524
2505600,Diamante,PB,05600,,3526
1505601,Peixe-Boi,PA,05601,,3528
2905602,Camacan,BA,05602,,3530
2405603,Jardim de Piranhas,RN,05603,,3532
4305603,Colorado,RS,05603,,3534
2805604,Porto da Folha,SE,05604,,3536
3305604,Silva Jardim,RJ,05604,,3538
2305605,Independência,CE,05605,,3540
4205605,Galvão,SC,05605,,3542
2705606,Novo Lino,AL,05606,,3544
5105606,Matupá,MT,05606,,3546
1705607,Conceição do Tocantins,TO,05607,,3548
2205607,Landri Sales,PI,05607,,3550
4105607,Cidade Gaúcha,PR,05607,,3552
2605608,Flores,PE,05608,,3554
3105608,Barbacena,MG,05608,,3556
5005608,Miranda,MS,05608,,3558
2105609,Joselândia,MA,05609,,3560
3505609,Barrinha,SP,05609,,3562
5105622,Mirassol d'Oeste,MT,05622,,3564
1505635,Piçarra,PA,05635,,3566
1505650,Placas,PA,05650,,3568
2305654,Ipaporanga,CE,05654,,3570
2105658,Junco do Maranhão,MA,05658,,3572
5005681,Mundo Novo,MS,05681,,3574
1505700,Ponta de Pedras,PA,05700,,3576
2905701,Camaçari,BA,05701,,3578
2405702,Jardim do Seridó,RN,05702,,3580
4305702,Condor,RS,05702,,3582
2805703,Propriá,SE,05703,,3584
3305703,Sumidouro,RJ,05703,,3586
5205703,Córrego do Ouro,GO,05703,,3588
2305704,Ipaumirim,CE,05704,,3590
4205704,Garopaba,SC,05704,,3592
2705705,Olho d'Água das Flores,AL,05705,,3594
2205706,Luís Correia,PI,05706,,3596
4105706,Clevelândia,PR,05706,,3598
2605707,Floresta,PE,05707,,3600
3105707,Barra Longa,MG,05707,,3602
5005707,Naviraí,MS,05707,,3604
2105708,Lago da Pedra,MA,05708,,3606
3505708,Barueri,SP,05708,,3608
2505709,Dona Inês,PB,05709,,3610
3305752,Tanguá,RJ,05752,,3612
2905800,Camamu,BA,05800,,3614
2405801,João Câmara,RN,05801,,3616
4305801,Constantina,RS,05801,,3618
2805802,Riachão do Dantas,SE,05802,,3620
3305802,Teresópolis,RJ,05802,,3622
5205802,Corumbá de Goiás,GO,05802,,3624
2305803,Ipu,CE,05803,,3626
4205803,Garuva,SC,05803,,3628
2705804,Olho d'Água do Casado,AL,05804,,3630
2205805,Luzilândia,PI,05805,,3632
4105805,Colombo,PR,05805,,3634
2605806,Frei Miguelinho,PE,05806,,3636
5005806,Nioaque,MS,05806,,3638
2105807,Lago do Junco,MA,05807,,3640
3505807,Bastos,SP,05807,,3642
2505808,Duas Estradas,PB,05808,,3644
1505809,Portel,PA,05809,,3646
4305835,Coqueiro Baixo,RS,05835,,3648
4305850,Coqueiros do Sul,RS,05850,,3650
2205854,Madeiro,PI,05854,,3652
4305871,Coronel Barros,RS,05871,,3654
2405900,João Dias,RN,05900,,3656
4305900,Coronel Bicaco,RS,05900,,3658
2805901,Riachuelo,SE,05901,,3660
3305901,Trajano de Moraes,RJ,05901,,3662
5205901,Corumbaíba,GO,05901,,3664
2305902,Ipueiras,CE,05902,,3666
4205902,Gaspar,SC,05902,,3668
2705903,Olho d'Água Grande,AL,05903,,3670
5105903,Nobres,MT,05903,,3672
2205904,Manoel Emídio,PI,05904,,3674
4105904,Colorado,PR,05904,,3676
2605905,Gameleira,PE,05905,,3678
3105905,Barroso,MG,05905,,3680
2105906,Lago Verde,MA,05906,,3682
3505906,Batatais,SP,05906,,3684
2505907,Emas,PB,05907,,3686
1505908,Porto de Moz,PA,05908,,3688
2905909,Campo Alegre de Lourdes,BA,05909,,3690
2105922,Lagoa do Mato,MA,05922,,3692
4305934,Coronel Pilar,RS,05934,,3694
2105948,Lago dos Rodrigues,MA,05948,,3696
2205953,Marcolândia,PI,05953,,3698
4305959,Cotiporã,RS,05959,,3700
2105963,Lagoa Grande do Maranhão,MA,05963,,3702
4305975,Coxilha,RS,05975,,3704
2105989,Lajeado Novo,MA,05989,,3706
2706000,Olivença,AL,06000,,3708
5106000,Nortelândia,MT,06000,,3710
1706001,Couto Magalhães,TO,06001,,3712
2206001,Marcos Parente,PI,06001,,3714
4106001,Congonhinhas,PR,06001,,3716
2606002,Garanhuns,PE,06002,,3718
3106002,Bela Vista de Minas,MG,06002,,3720
5006002,Nova Alvorada do Sul,MS,06002,,3722
2106003,Lima Campos,MA,06003,,3724
3506003,Bauru,SP,06003,,3726
2506004,Esperança,PB,06004,,3728
1506005,Prainha,PA,06005,,3730
2906006,Campo Formoso,BA,06006,,3732
2406007,José da Penha,RN,06007,,3734
4306007,Crissiumal,RS,06007,,3736
2806008,Ribeirópolis,SE,06008,,3738
3306008,Três Rios,RJ,06008,,3740
2306009,Iracema,CE,06009,,3742
4206009,Governador Celso Ramos,SC,06009,,3744
2206050,Massapê do Piauí,PI,06050,,3746
4306056,Cristal,RS,06056,,3748
4306072,Cristal do Sul,RS,06072,,3750
1706100,Cristalândia,TO,06100,,3752
2206100,Matias Olímpio,PI,06100,,3754
4106100,Conselheiro Mairinck,PR,06100,,3756
2606101,Glória do Goitá,PE,06101,,3758
3106101,Belmiro Braga,MG,06101,,3760
2106102,Loreto,MA,06102,,3762
3506102,Bebedouro,SP,06102,,3764
2506103,Fagundes,PB,06103,,3766
1506104,Primavera,PA,06104,,3768
2906105,Canápolis,BA,06105,,3770
2406106,Jucurutu,RN,06106,,3772
4306106,Cruz Alta,RS,06106,,3774
2806107,Rosário do Catete,SE,06107,,3776
3306107,Valença,RJ,06107,,3778
2306108,Irauçuba,CE,06108,,3780
4206108,Grão Pará,SC,06108,,3782
2706109,Ouro Branco,AL,06109,,3784
5106109,Nossa Senhora do Livramento,MT,06109,,3786
1506112,Quatipuru,PA,06112,,3788
4306130,Cruzaltense,RS,06130,,3790
1506138,Redenção,PA,06138,,3792
2406155,Jundiá,RN,06155,,3794
3306156,Varre-Sai,RJ,06156,,3796
5106158,Nova Bandeirantes,MT,06158,,3798
1506161,Rio Maria,PA,06161,,3800
5106174,Nova Nazaré,MT,06174,,3802
5106182,Nova Lacerda,MT,06182,,3804
1506187,Rondon do Pará,PA,06187,,3806
5106190,Nova Santa Helena,MT,06190,,3808
1506195,Rurópolis,PA,06195,,3810
2606200,Goiana,PE,06200,,3812
3106200,Belo Horizonte,MG,06200,,3814
5006200,Nova Andradina,MS,06200,,3816
2106201,Luís Domingues,MA,06201,,3818
3506201,Bento de Abreu,SP,06201,,3820
2506202,Frei Martinho,PB,06202,,3822
1506203,Salinópolis,PA,06203,,3824
2906204,Canarana,BA,06204,,3826
2406205,Lagoa d'Anta,RN,06205,,3828
4306205,Cruzeiro do Sul,RS,06205,,3830
2806206,Salgado,SE,06206,,3832
3306206,Vassouras,RJ,06206,,3834
5206206,Cristalina,GO,06206,,3836
2306207,Itaiçaba,CE,06207,,3838
4206207,Gravatal,SC,06207,,3840
2706208,Palestina,AL,06208,,3842
5106208,Nova Brasilândia,MT,06208,,3844
2206209,Miguel Alves,PI,06209,,3846
4106209,Contenda,PR,06209,,3848
5106216,Nova Canaã do Norte,MT,06216,,3850
5106224,Nova Mutum,MT,06224,,3852
5106232,Nova Olímpia,MT,06232,,3854
5106240,Nova Ubiratã,MT,06240,,3856
2506251,Gado Bravo,PB,06251,,3858
2306256,Itaitinga,CE,06256,,3860
5106257,Nova Xavantina,MT,06257,,3862
1706258,Crixás do Tocantins,TO,06258,,3864
5006259,Novo Horizonte do Sul,MS,06259,,3866
5106265,Novo Mundo,MT,06265,,3868
5106273,Novo Horizonte do Norte,MT,06273,,3870
5006275,Paraíso das Águas,MS,06275,2014,3872
5106281,Novo São Joaquim,MT,06281,,3874
5106299,Paranaíta,MT,06299,,3876
2106300,Magalhães de Almeida,MA,06300,,3878
3506300,Bernardino de Campos,SP,06300,,3880
2506301,Guarabira,PB,06301,,3882
1506302,Salvaterra,PA,06302,,3884
2906303,Canavieiras,BA,06303,,3886
2406304,Lagoa de Pedras,RN,06304,,3888
4306304,David Canabarro,RS,06304,,3890
2806305,Santa Luzia do Itanhy,SE,06305,,3892
3306305,Volta Redonda,RJ,06305,,3894
5206305,Cristianópolis,GO,06305,,3896
2306306,Itapagé,CE,06306,,3898
4206306,Guabiruba,SC,06306,,3900
2706307,Palmeira dos Índios,AL,06307,,3902
5106307,Paranatinga,MT,06307,,3904
2206308,Miguel Leão,PI,06308,,3906
4106308,Corbélia,PR,06308,,3908
2606309,Granito,PE,06309,,3910
3106309,Belo Oriente,MG,06309,,3912
5006309,Paranaíba,MS,06309,,3914
5106315,Novo Santo Antônio,MT,06315,,3916
4306320,Derrubadas,RS,06320,,3918
2106326,Maracaçumé,MA,06326,,3920
1506351,Santa Bárbara do Pará,PA,06351,,3922
4306353,Dezesseis de Novembro,RS,06353,,3924
2206357,Milton Brandão,PI,06357,,3926
5006358,Paranhos,MS,06358,,3928
2106359,Marajá do Sena,MA,06359,,3930
3506359,Bertioga,SP,06359,,3932
5106372,Pedra Preta,MT,06372,,3934
2106375,Maranhãozinho,MA,06375,,3936
4306379,Dilermando de Aguiar,RS,06379,,3938
2506400,Gurinhém,PB,06400,,3940
1506401,Santa Cruz do Arari,PA,06401,,3942
2906402,Candeal,BA,06402,,3944
2406403,Lagoa de Velhos,RN,06403,,3946
4306403,Dois Irmãos,RS,06403,,3948
2806404,Santana do São Francisco,SE,06404,,3950
5206404,Crixás,GO,06404,,3952
2306405,Itapipoca,CE,06405,,3954
4206405,Guaraciaba,SC,06405,,3956
2706406,Pão de Açúcar,AL,06406,,3958
2206407,Monsenhor Gil,PI,06407,,3960
4106407,Cornélio Procópio,PR,06407,,3962
2606408,Gravatá,PE,06408,,3964
3106408,Belo Vale,MG,06408,,3966
5006408,Pedro Gomes,MS,06408,,3968
2106409,Mata Roma,MA,06409,,3970
3506409,Bilac,SP,06409,,3972
2706422,Pariconha,AL,06422,,3974
5106422,Peixoto de Azevedo,MT,06422,,3976
4306429,Dois Irmãos das Missões,RS,06429,,3978
2706448,Paripueira,AL,06448,,3980
4306452,Dois Lajeados,RS,06452,,3982
5106455,Planalto da Serra,MT,06455,,3984
4106456,Coronel Domingos Soares,PR,06456,,3986
1506500,Santa Isabel do Pará,PA,06500,,3988
2906501,Candeias,BA,06501,,3990
2406502,Lagoa Nova,RN,06502,,3992
4306502,Dom Feliciano,RS,06502,,3994
2806503,Santa Rosa de Lima,SE,06503,,3996
5206503,Cromínia,GO,06503,,3998
2306504,Itapiúna,CE,06504,,4000
4206504,Guaramirim,SC,06504,,4002
2706505,Passo de Camaragibe,AL,06505,,4004
5106505,Poconé,MT,06505,,4006
1706506,Darcinópolis,TO,06506,,4008
2206506,Monsenhor Hipólito,PI,06506,,4010
4106506,Coronel Vivida,PR,06506,,4012
2606507,Iati,PE,06507,,4014
3106507,Berilo,MG,06507,,4016
2106508,Matinha,MA,06508,,4018
3506508,Birigui,SP,06508,,4020
2506509,Gurjão,PB,06509,,4022
4306551,Dom Pedro de Alcântara,RS,06551,,4024
2306553,Itarema,CE,06553,,4026
4106555,Corumbataí do Sul,PR,06555,,4028
1506559,Santa Luzia do Pará,PA,06559,,4030
4106571,Cruzeiro do Iguaçu,PR,06571,,4032
1506583,Santa Maria das Barreiras,PA,06583,,4034
2906600,Candiba,BA,06600,,4036
2406601,Lagoa Salgada,RN,06601,,4038
4306601,Dom Pedrito,RS,06601,,4040
2806602,Santo Amaro das Brotas,SE,06602,,4042
5206602,Cumari,GO,06602,,4044
2306603,Itatira,CE,06603,,4046
4206603,Guarujá do Sul,SC,06603,,4048
2706604,Paulo Jacinto,AL,06604,,4050
2206605,Monte Alegre do Piauí,PI,06605,,4052
4106605,Cruzeiro do Oeste,PR,06605,,4054
2606606,Ibimirim,PE,06606,,4056
3106606,Bertópolis,MG,06606,,4058
5006606,Ponta Porã,MS,06606,,4060
2106607,Matões,MA,06607,,4062
3506607,Biritiba-Mirim,SP,06607,,4064
2506608,Ibiara,PB,06608,,4066
1506609,Santa Maria do Pará,PA,06609,,4068
2106631,Matões do Norte,MA,06631,,4070
4206652,Guatambú,SC,06652,,4072
5106653,Pontal do Araguaia,MT,06653,,4074
2206654,Morro Cabeça no Tempo,PI,06654,,4076
3106655,Berizal,MG,06655,,4078
2206670,Morro do Chapéu do Piauí,PI,06670,,4080
2106672,Milagres do Maranhão,MA,06672,,4082
2206696,Murici dos Portelas,PI,06696,,4084
2406700,Lajes,RN,06700,,4086
4306700,Dona Francisca,RS,06700,,4088
2806701,São Cristóvão,SE,06701,,4090
5206701,Damianópolis,GO,06701,,4092
2306702,Jaguaretama,CE,06702,,4094
4206702,Herval d'Oeste,SC,06702,,4096
2706703,Penedo,AL,06703,,4098
5106703,Ponte Branca,MT,06703,,4100
2206704,Nazaré do Piauí,PI,06704,,4102
4106704,Cruzeiro do Sul,PR,06704,,4104
2606705,Ibirajuba,PE,06705,,4106
3106705,Betim,MG,06705,,4108
2106706,Mirador,MA,06706,,4110
3506706,Boa Esperança do Sul,SP,06706,,4112
2506707,Imaculada,PB,06707,,4114
1506708,Santana do Araguaia,PA,06708,,4116
2906709,Cândido Sales,BA,06709,,4118
2206720,Nazária ,PI,06720,,4120
4306734,Doutor Maurício Cardoso,RS,06734,,4122
4206751,Ibiam,SC,06751,,4124
5106752,Pontes e Lacerda,MT,06752,,4126
2206753,Nossa Senhora de Nazaré,PI,06753,,4128
2106755,Miranda do Norte,MA,06755,,4130
4306759,Doutor Ricardo,RS,06759,,4132
4306767,Eldorado do Sul,RS,06767,,4134
5106778,Porto Alegre do Norte,MT,06778,,4136
2806800,São Domingos,SE,06800,,4138
5206800,Damolândia,GO,06800,,4140
2306801,Jaguaribara,CE,06801,,4142
4206801,Ibicaré,SC,06801,,4144
2706802,Piaçabuçu,AL,06802,,4146
5106802,Porto dos Gaúchos,MT,06802,,4148
2206803,Nossa Senhora dos Remédios,PI,06803,,4150
4106803,Cruz Machado,PR,06803,,4152
2606804,Igarassu,PE,06804,,4154
3106804,Bias Fortes,MG,06804,,4156
2106805,Mirinzal,MA,06805,,4158
3506805,Bocaina,SP,06805,,4160
2506806,Ingá,PB,06806,,4162
1506807,Santarém,PA,06807,,4164
2906808,Cansanção,BA,06808,,4166
2406809,Lajes Pintadas,RN,06809,,4168
4306809,Encantado,RS,06809,,4170
2906824,Canudos,BA,06824,,4172
5106828,Porto Esperidião,MT,06828,,4174
5106851,Porto Estrela,MT,06851,,4176
4106852,Cruzmaltina,PR,06852,,4178
2906857,Capela do Alto Alegre,BA,06857,,4180
2906873,Capim Grosso,BA,06873,,4182
2906899,Caraíbas,BA,06899,,4184
2306900,Jaguaribe,CE,06900,,4186
4206900,Ibirama,SC,06900,,4188
2706901,Pilar,AL,06901,,4190
2206902,Novo Oriente do Piauí,PI,06902,,4192
4106902,Curitiba,PR,06902,,4194
2606903,Iguaraci,PE,06903,,4196
3106903,Bicas,MG,06903,,4198
5006903,Porto Murtinho,MS,06903,,4200
2106904,Monção,MA,06904,,4202
3506904,Bofete,SP,06904,,4204
2506905,Itabaiana,PB,06905,,4206
1506906,Santarém Novo,PA,06906,,4208
2906907,Caravelas,BA,06907,,4210
2406908,Lucrécia,RN,06908,,4212
4306908,Encruzilhada do Sul,RS,06908,,4214
2806909,São Francisco,SE,06909,,4216
5206909,Davinópolis,GO,06909,,4218
4306924,Engenho Velho,RS,06924,,4220
4306932,Entre-Ijuís,RS,06932,,4222
2206951,Novo Santo Antônio,PI,06951,,4224
4306957,Entre Rios do Sul,RS,06957,,4226
4306973,Erebango,RS,06973,,4228
2607000,Inajá,PE,07000,,4230
3107000,Biquinhas,MG,07000,,4232
2107001,Montes Altos,MA,07001,,4234
3507001,Boituva,SP,07001,,4236
2507002,Itaporanga,PB,07002,,4238
1507003,Santo Antônio do Tauá,PA,07003,,4240
2907004,Cardeal da Silva,BA,07004,,4242
2407005,Luís Gomes,RN,07005,,4244
4307005,Erechim,RS,07005,,4246
2807006,São Miguel do Aleixo,SE,07006,,4248
2307007,Jaguaruana,CE,07007,,4250
4207007,Içara,SC,07007,,4252
2707008,Pindoba,AL,07008,,4254
5107008,Poxoréo,MT,07008,,4256
1707009,Dianópolis,TO,07009,,4258
2207009,Oeiras,PI,07009,,4260
4107009,Curiúva,PR,07009,,4262
5107040,Primavera do Leste,MT,07040,,4264
4307054,Ernestina,RS,07054,,4266
5107065,Querência,MT,07065,,4268
2107100,Morros,MA,07100,,4270
3507100,Bom Jesus dos Perdões,SP,07100,,4272
2507101,Itapororoca,PB,07101,,4274
1507102,São Caetano de Odivelas,PA,07102,,4276
2907103,Carinhanha,BA,07103,,4278
2407104,Macaíba,RN,07104,,4280
4307104,Herval,RS,07104,,4282
2807105,Simão Dias,SE,07105,,4284
5207105,Diorama,GO,07105,,4286
2307106,Jardim,CE,07106,,4288
4207106,Ilhota,SC,07106,,4290
2707107,Piranhas,AL,07107,,4292
5107107,São José dos Quatro Marcos,MT,07107,,4294
1707108,Divinópolis do Tocantins,TO,07108,,4296
2207108,Olho D'Água do Piauí,PI,07108,,4298
4107108,Diamante do Norte,PR,07108,,4300
2607109,Ingazeira,PE,07109,,4302
3107109,Boa Esperança,MG,07109,,4304
5007109,Ribas do Rio Pardo,MS,07109,,4306
4107124,Diamante do Sul,PR,07124,,4308
1507151,São Domingos do Araguaia,PA,07151,,4310
5107156,Reserva do Cabaçal,MT,07156,,4312
4107157,Diamante D'Oeste,PR,07157,,4314
3507159,Bom Sucesso de Itararé,SP,07159,,4316
5107180,Ribeirão Cascalheira,MT,07180,,4318
5107198,Ribeirãozinho,MT,07198,,4320
2507200,Itatuba,PB,07200,,4322
1507201,São Domingos do Capim,PA,07201,,4324
2907202,Casa Nova,BA,07202,,4326
2407203,Macau,RN,07203,,4328
4307203,Erval Grande,RS,07203,,4330
2807204,Siriri,SE,07204,,4332
2307205,Jati,CE,07205,,4334
4207205,Imaruí,SC,07205,,4336
2707206,Poço das Trincheiras,AL,07206,,4338
5107206,Rio Branco,MT,07206,,4340
1707207,Dois Irmãos do Tocantins,TO,07207,,4342
2207207,Padre Marcos,PI,07207,,4344
4107207,Dois Vizinhos,PR,07207,,4346
2607208,Ipojuca,PE,07208,,4348
3107208,Bocaina de Minas,MG,07208,,4350
5007208,Rio Brilhante,MS,07208,,4352
2107209,Nina Rodrigues,MA,07209,,4354
3507209,Borá,SP,07209,,4356
5107248,Santa Carmem,MT,07248,,4358
2407252,Major Sales,RN,07252,,4360
5207253,Doverlândia,GO,07253,,4362
2307254,Jijoca de Jericoacoara,CE,07254,,4364
4107256,Douradina,PR,07256,,4366
2107258,Nova Colinas,MA,07258,,4368
5107263,Santo Afonso,MT,07263,,4370
5107297,São José do Povo,MT,07297,,4372
1507300,São Félix do Xingu,PA,07300,,4374
2907301,Castro Alves,BA,07301,,4376
2407302,Marcelino Vieira,RN,07302,,4378
4307302,Erval Seco,RS,07302,,4380
2807303,Telha,SE,07303,,4382
2307304,Juazeiro do Norte,CE,07304,,4384
4207304,Imbituba,SC,07304,,4386
2707305,Porto Calvo,AL,07305,,4388
5107305,São José do Rio Claro,MT,07305,,4390
1707306,Dueré,TO,07306,,4392
2207306,Paes Landim,PI,07306,,4394
4107306,Doutor Camargo,PR,07306,,4396
2607307,Ipubi,PE,07307,,4398
3107307,Bocaiúva,MG,07307,,4400
5007307,Rio Negro,MS,07307,,4402
2107308,Nova Iorque,MA,07308,,4404
3507308,Boracéia,SP,07308,,4406
2507309,Jacaraú,PB,07309,,4408
5207352,Edealina,GO,07352,,4410
5107354,São José do Xingu,MT,07354,,4412
2207355,Pajeú do Piauí,PI,07355,,4414
2107357,Nova Olinda do Maranhão,MA,07357,,4416
2907400,Catolândia,BA,07400,,4418
2407401,Martins,RN,07401,,4420
4307401,Esmeralda,RS,07401,,4422
2807402,Tobias Barreto,SE,07402,,4424
5207402,Edéia,GO,07402,,4426
2307403,Jucás,CE,07403,,4428
4207403,Imbuia,SC,07403,,4430
2707404,Porto de Pedras,AL,07404,,4432
5107404,São Pedro da Cipa,MT,07404,,4434
1707405,Esperantina,TO,07405,,4436
2207405,Palmeira do Piauí,PI,07405,,4438
4107405,Enéas Marques,PR,07405,,4440
2607406,Itacuruba,PE,07406,,4442
3107406,Bom Despacho,MG,07406,,4444
5007406,Rio Verde de Mato Grosso,MS,07406,,4446
2107407,Olho d'Água das Cunhãs,MA,07407,,4448
3507407,Borborema,SP,07407,,4450
2507408,Jericó,PB,07408,,4452
1507409,São Francisco do Pará,PA,07409,,4454
4307450,Esperança do Sul,RS,07450,,4456
2107456,Olinda Nova do Maranhão,MA,07456,,4458
3507456,Borebi,SP,07456,,4460
1507458,São Geraldo do Araguaia,PA,07458,,4462
1507466,São João da Ponta,PA,07466,,4464
1507474,São João de Pirabas,PA,07474,,4466
2407500,Maxaranguape,RN,07500,,4468
4307500,Espumoso,RS,07500,,4470
2807501,Tomar do Geru,SE,07501,,4472
5207501,Estrela do Norte,GO,07501,,4474
2307502,Lavras da Mangabeira,CE,07502,,4476
4207502,Indaial,SC,07502,,4478
2707503,Porto Real do Colégio,AL,07503,,4480
2207504,Palmeirais,PI,07504,,4482
4107504,Engenheiro Beltrão,PR,07504,,4484
2607505,Itaíba,PE,07505,,4486
3107505,Bom Jardim de Minas,MG,07505,,4488
5007505,Rochedo,MS,07505,,4490
2107506,Paço do Lumiar,MA,07506,,4492
3507506,Botucatu,SP,07506,,4494
2507507,João Pessoa,PB,07507,,4496
1507508,São João do Araguaia,PA,07508,,4498
2907509,Catu,BA,07509,,4500
4107520,Esperança Nova,PR,07520,,4502
5207535,Faina,GO,07535,,4504
4107538,Entre Rios do Oeste,PR,07538,,4506
4107546,Espigão Alto do Iguaçu,PR,07546,,4508
1707553,Fátima,TO,07553,,4510
2207553,Paquetá,PI,07553,,4512
4107553,Farol,PR,07553,,4514
5007554,Santa Rita do Pardo,MS,07554,,4516
2907558,Caturama,BA,07558,,4518
4307559,Estação,RS,07559,,4520
4207577,Iomerê,SC,07577,,4522
5107578,Rondolândia,MT,07578,,4524
2807600,Umbaúba,SE,07600,,4526
5207600,Fazenda Nova,GO,07600,,4528
2307601,Limoeiro do Norte,CE,07601,,4530
4207601,Ipira,SC,07601,,4532
2707602,Quebrangulo,AL,07602,,4534
5107602,Rondonópolis,MT,07602,,4536
2207603,Parnaguá,PI,07603,,4538
4107603,Faxinal,PR,07603,,4540
2607604,Ilha de Itamaracá,PE,07604,,4542
3107604,Bom Jesus da Penha,MG,07604,,4544
2107605,Palmeirândia,MA,07605,,4546
3507605,Bragança Paulista,SP,07605,,4548
2507606,Juarez Távora,PB,07606,,4550
1507607,São Miguel do Guamá,PA,07607,,4552
2907608,Central,BA,07608,,4554
2407609,Messias Targino,RN,07609,,4556
4307609,Estância Velha,RS,07609,,4558
2307635,Madalena,CE,07635,,4560
2307650,Maracanaú,CE,07650,,4562
4207650,Iporã do Oeste,SC,07650,,4564
1707652,Figueirópolis,TO,07652,,4566
4107652,Fazenda Rio Grande,PR,07652,,4568
2607653,Itambé,PE,07653,,4570
4207684,Ipuaçu,SC,07684,,4572
5007695,São Gabriel do Oeste,MS,07695,,4574
2307700,Maranguape,CE,07700,,4576
4207700,Ipumirim,SC,07700,,4578
2707701,Rio Largo,AL,07701,,4580
5107701,Rosário Oeste,MT,07701,,4582
1707702,Filadélfia,TO,07702,,4584
2207702,Parnaíba,PI,07702,,4586
4107702,Fênix,PR,07702,,4588
2607703,Itapetim,PE,07703,,4590
3107703,Bom Jesus do Amparo,MG,07703,,4592
5007703,Sete Quedas,MS,07703,,4594
2107704,Paraibano,MA,07704,,4596
3507704,Braúna,SP,07704,,4598
2507705,Juazeirinho,PB,07705,,4600
1507706,São Sebastião da Boa Vista,PA,07706,,4602
2907707,Chorrochó,BA,07707,,4604
2407708,Montanhas,RN,07708,,4606
4307708,Esteio,RS,07708,,4608
4107736,Fernandes Pinheiro,PR,07736,,4610
5107743,Santa Cruz do Xingu,MT,07743,,4612
5107750,Salto do Céu,MT,07750,,4614
2207751,Passagem Franca do Piauí,PI,07751,,4616
4107751,Figueira,PR,07751,,4618
2607752,Itapissuma,PE,07752,,4620
3507753,Brejo Alegre,SP,07753,,4622
1507755,Sapucaia,PA,07755,,4624
4207759,Iraceminha,SC,07759,,4626
5107768,Santa Rita do Trivelato,MT,07768,,4628
5107776,Santa Terezinha,MT,07776,,4630
2207777,Patos do Piauí,PI,07777,,4632
5107792,Santo Antônio do Leste,MT,07792,,4634
2207793,Pau D'Arco do Piauí,PI,07793,,4636
2707800,Roteiro,AL,07800,,4638
5107800,Santo Antônio do Leverger,MT,07800,,4640
2207801,Paulistana,PI,07801,,4642
